service_date,line,estimated_boardings,ObjectId
2023/06/30 04:00:00+00,Lowell,6797,11820
2023/06/30 04:00:00+00,Haverhill,6461,11821
2023/06/30 04:00:00+00,Kingston,4767,11822
2023/06/09 04:00:00+00,Kingston,4437,11823
2023/07/08 04:00:00+00,Greenbush,913,11824
2023/06/30 04:00:00+00,Needham,5123,11825
2023/06/19 04:00:00+00,Greenbush,2735,11826
2023/07/04 04:00:00+00,Kingston,737,11827
2023/07/08 04:00:00+00,Fairmount,628,11828
2023/07/04 04:00:00+00,Needham,1131,11829
2023/06/19 04:00:00+00,Fairmount,2112,11830
2023/07/09 04:00:00+00,Providence/Stoughton,6566,11831
2023/07/04 04:00:00+00,Fitchburg,2039,11832
2023/06/20 04:00:00+00,Providence/Stoughton,19084,11833
2023/06/30 04:00:00+00,Fitchburg,5191,11834
2023/06/09 04:00:00+00,Needham,3622,11835
2023/07/09 04:00:00+00,Newburyport/Rockport,5120,11836
2023/07/04 04:00:00+00,Greenbush,1037,11837
2023/06/20 04:00:00+00,Newburyport/Rockport,10436,11838
2023/06/30 04:00:00+00,Greenbush,4210,11839
2023/06/09 04:00:00+00,Fitchburg,4755,11840
2023/07/09 04:00:00+00,Framingham/Worcester,4219,11841
2023/07/04 04:00:00+00,Fairmount,516,11842
2023/06/20 04:00:00+00,Framingham/Worcester,11803,11843
2023/06/30 04:00:00+00,Fairmount,2582,11844
2023/06/09 04:00:00+00,Greenbush,3316,11845
2023/07/09 04:00:00+00,Franklin/Foxboro,1024,11846
2023/07/05 04:00:00+00,Providence/Stoughton,17994,11847
2023/06/20 04:00:00+00,Franklin/Foxboro,8768,11848
2023/07/01 04:00:00+00,Providence/Stoughton,4979,11849
2023/06/09 04:00:00+00,Fairmount,2688,11850
2023/07/09 04:00:00+00,Middleborough/Lakeville,1508,11851
2023/07/05 04:00:00+00,Newburyport/Rockport,9106,11852
2023/06/20 04:00:00+00,Middleborough/Lakeville,6707,11853
2023/07/01 04:00:00+00,Newburyport/Rockport,5800,11854
2023/06/10 04:00:00+00,Providence/Stoughton,8365,11855
2023/07/09 04:00:00+00,Lowell,1785,11856
2023/07/05 04:00:00+00,Framingham/Worcester,12578,11857
2023/06/20 04:00:00+00,Lowell,6639,11858
2023/07/01 04:00:00+00,Framingham/Worcester,5854,11859
2023/06/10 04:00:00+00,Newburyport/Rockport,7197,11860
2023/07/09 04:00:00+00,Haverhill,1352,11861
2023/07/05 04:00:00+00,Franklin/Foxboro,7855,11862
2023/06/20 04:00:00+00,Haverhill,6881,11863
2023/07/01 04:00:00+00,Franklin/Foxboro,2461,11864
2023/06/10 04:00:00+00,Framingham/Worcester,6924,11865
2023/07/09 04:00:00+00,Kingston,587,11866
2023/07/05 04:00:00+00,Middleborough/Lakeville,5589,11867
2023/06/20 04:00:00+00,Kingston,5808,11868
2023/07/01 04:00:00+00,Middleborough/Lakeville,2390,11869
2023/06/10 04:00:00+00,Franklin/Foxboro,3270,11870
2023/07/09 04:00:00+00,Needham,773,11871
2023/07/05 04:00:00+00,Lowell,6456,11872
2023/06/20 04:00:00+00,Needham,5936,11873
2023/07/01 04:00:00+00,Lowell,2564,11874
2023/06/10 04:00:00+00,Middleborough/Lakeville,1881,11875
2023/07/09 04:00:00+00,Fitchburg,1911,11876
2023/07/05 04:00:00+00,Haverhill,5929,11877
2023/06/20 04:00:00+00,Fitchburg,5476,11878
2023/07/01 04:00:00+00,Haverhill,1704,11879
2023/06/10 04:00:00+00,Lowell,2874,11880
2023/07/09 04:00:00+00,Greenbush,844,11881
2023/07/05 04:00:00+00,Kingston,4747,11882
2023/06/20 04:00:00+00,Greenbush,4451,11883
2023/07/01 04:00:00+00,Kingston,930,11884
2023/06/10 04:00:00+00,Haverhill,2809,11885
2023/07/09 04:00:00+00,Fairmount,736,11886
2023/07/05 04:00:00+00,Needham,4327,11887
2023/06/20 04:00:00+00,Fairmount,3000,11888
2023/07/01 04:00:00+00,Needham,1131,11889
2023/06/10 04:00:00+00,Kingston,1187,11890
2023/07/10 04:00:00+00,Providence/Stoughton,17575,11891
2023/07/05 04:00:00+00,Fitchburg,4943,11892
2023/06/21 04:00:00+00,Providence/Stoughton,19033,11893
2023/07/01 04:00:00+00,Fitchburg,2256,11894
2023/06/10 04:00:00+00,Needham,966,11895
2023/07/10 04:00:00+00,Newburyport/Rockport,9778,11896
2023/07/05 04:00:00+00,Greenbush,3961,11897
2023/06/21 04:00:00+00,Newburyport/Rockport,10470,11898
2023/07/01 04:00:00+00,Greenbush,980,11899
2023/06/10 04:00:00+00,Fitchburg,2305,11900
2023/07/10 04:00:00+00,Framingham/Worcester,12546,11901
2023/07/05 04:00:00+00,Fairmount,2381,11902
2023/06/21 04:00:00+00,Framingham/Worcester,14066,11903
2023/07/01 04:00:00+00,Fairmount,562,11904
2023/06/10 04:00:00+00,Greenbush,797,11905
2023/07/10 04:00:00+00,Franklin/Foxboro,7070,11906
2023/07/06 04:00:00+00,Providence/Stoughton,18977,11907
2023/06/21 04:00:00+00,Franklin/Foxboro,7904,11908
2023/07/02 04:00:00+00,Providence/Stoughton,5520,11909
2023/06/10 04:00:00+00,Fairmount,796,11910
2023/07/10 04:00:00+00,Middleborough/Lakeville,6185,11911
2023/07/06 04:00:00+00,Newburyport/Rockport,8837,11912
2023/07/02 04:00:00+00,Newburyport/Rockport,4413,11913
2023/06/11 04:00:00+00,Providence/Stoughton,7288,11914
2023/07/10 04:00:00+00,Lowell,6188,11915
2023/07/06 04:00:00+00,Framingham/Worcester,14046,11916
2023/07/02 04:00:00+00,Framingham/Worcester,3146,11917
2023/06/11 04:00:00+00,Newburyport/Rockport,5060,11918
2023/07/10 04:00:00+00,Haverhill,5979,11919
2023/07/06 04:00:00+00,Franklin/Foxboro,7288,11920
2023/07/02 04:00:00+00,Franklin/Foxboro,1091,11921
2023/06/11 04:00:00+00,Framingham/Worcester,4493,11922
2023/07/06 04:00:00+00,Middleborough/Lakeville,5901,11923
2023/07/02 04:00:00+00,Middleborough/Lakeville,1545,11924
2023/07/10 04:00:00+00,Kingston,4785,11925
2023/07/02 04:00:00+00,Lowell,1502,11926
2023/07/06 04:00:00+00,Lowell,6653,11927
2023/06/11 04:00:00+00,Franklin/Foxboro,1494,11928
2023/06/11 04:00:00+00,Middleborough/Lakeville,1719,11929
2023/07/10 04:00:00+00,Needham,5105,11930
2023/06/11 04:00:00+00,Lowell,1732,11931
2023/07/06 04:00:00+00,Haverhill,5937,11932
2023/07/10 04:00:00+00,Fitchburg,4974,11933
2023/06/11 04:00:00+00,Haverhill,1297,11934
2023/07/06 04:00:00+00,Kingston,5703,11935
2023/07/02 04:00:00+00,Haverhill,943,11936
2023/07/10 04:00:00+00,Greenbush,4885,11937
2023/06/11 04:00:00+00,Kingston,634,11938
2023/07/06 04:00:00+00,Needham,4852,11939
2023/07/02 04:00:00+00,Kingston,663,11940
2023/07/10 04:00:00+00,Fairmount,2640,11941
2023/06/11 04:00:00+00,Needham,742,11942
2023/07/06 04:00:00+00,Fitchburg,5738,11943
2023/07/02 04:00:00+00,Needham,945,11944
2023/07/11 04:00:00+00,Providence/Stoughton,19707,11945
2023/06/11 04:00:00+00,Fitchburg,1983,11946
2023/07/06 04:00:00+00,Greenbush,4509,11947
2023/07/02 04:00:00+00,Fitchburg,1656,11948
2023/07/11 04:00:00+00,Newburyport/Rockport,12214,11949
2023/06/11 04:00:00+00,Greenbush,710,11950
2023/07/06 04:00:00+00,Fairmount,2693,11951
2023/07/02 04:00:00+00,Greenbush,781,11952
2023/07/11 04:00:00+00,Framingham/Worcester,12495,11953
2023/06/11 04:00:00+00,Fairmount,600,11954
2023/07/07 04:00:00+00,Providence/Stoughton,16147,11955
2023/07/02 04:00:00+00,Fairmount,493,11956
2023/07/11 04:00:00+00,Franklin/Foxboro,7994,11957
2023/06/12 04:00:00+00,Providence/Stoughton,18287,11958
2023/07/07 04:00:00+00,Newburyport/Rockport,10512,11959
2023/07/03 04:00:00+00,Providence/Stoughton,19812,11960
2023/07/11 04:00:00+00,Middleborough/Lakeville,7059,11961
2023/06/12 04:00:00+00,Newburyport/Rockport,9558,11962
2023/07/07 04:00:00+00,Framingham/Worcester,11858,11963
2023/07/03 04:00:00+00,Newburyport/Rockport,10527,11964
2023/07/11 04:00:00+00,Lowell,7596,11965
2023/06/12 04:00:00+00,Framingham/Worcester,14067,11966
2023/07/07 04:00:00+00,Franklin/Foxboro,6580,11967
2023/07/03 04:00:00+00,Framingham/Worcester,13182,11968
2023/07/11 04:00:00+00,Haverhill,8248,11969
2023/06/12 04:00:00+00,Franklin/Foxboro,8354,11970
2023/07/07 04:00:00+00,Middleborough/Lakeville,5692,11971
2023/07/03 04:00:00+00,Franklin/Foxboro,8463,11972
2023/07/11 04:00:00+00,Kingston,5670,11973
2023/06/12 04:00:00+00,Middleborough/Lakeville,5852,11974
2023/07/07 04:00:00+00,Lowell,6118,11975
2023/07/03 04:00:00+00,Middleborough/Lakeville,6382,11976
2023/07/11 04:00:00+00,Needham,5630,11977
2023/06/12 04:00:00+00,Lowell,6532,11978
2023/07/07 04:00:00+00,Haverhill,5656,11979
2023/07/03 04:00:00+00,Lowell,6956,11980
2023/07/11 04:00:00+00,Fitchburg,5137,11981
2023/06/12 04:00:00+00,Haverhill,6438,11982
2023/07/07 04:00:00+00,Kingston,3963,11983
2023/07/03 04:00:00+00,Haverhill,6207,11984
2023/07/11 04:00:00+00,Greenbush,5053,11985
2023/06/12 04:00:00+00,Kingston,5934,11986
2023/07/07 04:00:00+00,Needham,4992,11987
2023/07/03 04:00:00+00,Kingston,5583,11988
2023/07/11 04:00:00+00,Fairmount,2822,11989
2023/06/12 04:00:00+00,Needham,6240,11990
2023/07/07 04:00:00+00,Fitchburg,4741,11991
2023/07/03 04:00:00+00,Needham,5320,11992
2023/07/12 04:00:00+00,Providence/Stoughton,21529,11993
2023/06/12 04:00:00+00,Fitchburg,5104,11994
2023/07/07 04:00:00+00,Greenbush,4407,11995
2023/07/03 04:00:00+00,Fitchburg,5596,11996
2023/07/12 04:00:00+00,Newburyport/Rockport,11429,11997
2023/06/12 04:00:00+00,Greenbush,4306,11998
2023/07/07 04:00:00+00,Fairmount,2624,11999
2023/06/12 04:00:00+00,Fairmount,2630,12000
2023/07/28 04:00:00+00,Greenbush,5475.5,12001
2023/07/28 04:00:00+00,Fairmount,2623,12002
2023/07/29 04:00:00+00,Providence/Stoughton,5125,12003
2023/07/29 04:00:00+00,Newburyport/Rockport,7828,12004
2023/07/29 04:00:00+00,Framingham/Worcester,4675,12005
2023/07/29 04:00:00+00,Franklin/Foxboro,1509,12006
2023/07/29 04:00:00+00,Middleborough/Lakeville,2787,12007
2023/07/29 04:00:00+00,Lowell,2611,12008
2023/07/29 04:00:00+00,Haverhill,2293,12009
2023/07/29 04:00:00+00,Kingston,1133,12010
2023/07/29 04:00:00+00,Needham,814,12011
2023/07/29 04:00:00+00,Fitchburg,2469,12012
2023/07/29 04:00:00+00,Greenbush,894,12013
2023/07/29 04:00:00+00,Fairmount,665,12014
2023/07/30 04:00:00+00,Providence/Stoughton,5682,12015
2023/07/30 04:00:00+00,Newburyport/Rockport,8087,12016
2023/07/30 04:00:00+00,Framingham/Worcester,2915,12017
2023/07/30 04:00:00+00,Franklin/Foxboro,741,12018
2023/07/30 04:00:00+00,Middleborough/Lakeville,1839,12019
2023/07/30 04:00:00+00,Lowell,2216,12020
2023/07/30 04:00:00+00,Haverhill,1136,12021
2023/07/30 04:00:00+00,Kingston,592,12022
2023/07/30 04:00:00+00,Needham,473,12023
2023/07/30 04:00:00+00,Fitchburg,2224,12024
2023/07/30 04:00:00+00,Greenbush,663,12025
2023/07/30 04:00:00+00,Fairmount,606,12026
2023/07/31 04:00:00+00,Providence/Stoughton,18256.5,12027
2023/07/31 04:00:00+00,Newburyport/Rockport,10663,12028
2023/07/31 04:00:00+00,Framingham/Worcester,11077.5,12029
2023/07/31 04:00:00+00,Franklin/Foxboro,7268.5,12030
2023/07/12 04:00:00+00,Framingham/Worcester,13188,12031
2023/08/06 04:00:00+00,Framingham/Worcester,4579,12032
2023/07/31 04:00:00+00,Middleborough/Lakeville,6494,12033
2023/07/31 04:00:00+00,Lowell,6587.5,12034
2023/07/31 04:00:00+00,Haverhill,6428.5,12035
2023/07/31 04:00:00+00,Kingston,5725,12036
2023/07/31 04:00:00+00,Needham,4275,12037
2023/07/31 04:00:00+00,Fitchburg,5792.5,12038
2023/07/31 04:00:00+00,Greenbush,4539,12039
2023/07/31 04:00:00+00,Fairmount,2572,12040
2023/08/01 04:00:00+00,Providence/Stoughton,18959.5,12041
2023/08/01 04:00:00+00,Newburyport/Rockport,11825.5,12042
2023/08/01 04:00:00+00,Framingham/Worcester,12080.5,12043
2023/08/01 04:00:00+00,Franklin/Foxboro,8982,12044
2023/08/01 04:00:00+00,Middleborough/Lakeville,7296.5,12045
2023/08/01 04:00:00+00,Lowell,7105,12046
2023/08/01 04:00:00+00,Haverhill,6568.5,12047
2023/08/01 04:00:00+00,Kingston,6130,12048
2023/08/01 04:00:00+00,Needham,4667,12049
2023/08/01 04:00:00+00,Fitchburg,5832.5,12050
2023/08/01 04:00:00+00,Greenbush,4744.5,12051
2023/08/01 04:00:00+00,Fairmount,2727,12052
2023/07/24 04:00:00+00,Needham,5377,12053
2023/07/16 04:00:00+00,Middleborough/Lakeville,1678,12054
2023/07/20 04:00:00+00,Haverhill,6503.5,12055
2023/08/10 04:00:00+00,Middleborough/Lakeville,6886.5,12056
2023/08/06 04:00:00+00,Franklin/Foxboro,1740,12057
2023/08/06 04:00:00+00,Middleborough/Lakeville,2268,12058
2023/08/06 04:00:00+00,Lowell,3045,12059
2023/08/06 04:00:00+00,Haverhill,827,12060
2023/08/06 04:00:00+00,Kingston,600,12061
2023/08/06 04:00:00+00,Needham,629,12062
2023/08/06 04:00:00+00,Fitchburg,2454,12063
2023/08/06 04:00:00+00,Greenbush,434,12064
2023/08/06 04:00:00+00,Fairmount,679,12065
2023/08/07 04:00:00+00,Providence/Stoughton,17392,12066
2023/08/07 04:00:00+00,Newburyport/Rockport,11678,12067
2023/08/07 04:00:00+00,Framingham/Worcester,12696.5,12068
2023/08/07 04:00:00+00,Franklin/Foxboro,7410,12069
2023/08/07 04:00:00+00,Middleborough/Lakeville,6205,12070
2023/08/07 04:00:00+00,Lowell,6394.5,12071
2023/08/07 04:00:00+00,Haverhill,5548.5,12072
2023/08/07 04:00:00+00,Kingston,5392,12073
2023/08/07 04:00:00+00,Needham,4636,12074
2023/08/07 04:00:00+00,Fitchburg,5506,12075
2023/08/07 04:00:00+00,Greenbush,5059.5,12076
2023/08/07 04:00:00+00,Fairmount,2636,12077
2023/08/08 04:00:00+00,Providence/Stoughton,19315,12078
2023/08/08 04:00:00+00,Newburyport/Rockport,12207.5,12079
2023/08/08 04:00:00+00,Framingham/Worcester,13293,12080
2023/08/08 04:00:00+00,Franklin/Foxboro,8742.5,12081
2023/08/08 04:00:00+00,Middleborough/Lakeville,6827,12082
2023/08/08 04:00:00+00,Lowell,6362,12083
2023/08/08 04:00:00+00,Haverhill,5777.5,12084
2023/08/08 04:00:00+00,Kingston,5822,12085
2023/08/08 04:00:00+00,Needham,6049,12086
2023/08/08 04:00:00+00,Fitchburg,5421.5,12087
2023/08/08 04:00:00+00,Greenbush,4979,12088
2023/08/08 04:00:00+00,Fairmount,2746.5,12089
2023/08/09 04:00:00+00,Providence/Stoughton,19715,12090
2023/08/09 04:00:00+00,Newburyport/Rockport,11866,12091
2023/08/09 04:00:00+00,Framingham/Worcester,12831.5,12092
2023/08/09 04:00:00+00,Franklin/Foxboro,8713.5,12093
2023/08/09 04:00:00+00,Middleborough/Lakeville,6750,12094
2023/08/09 04:00:00+00,Lowell,6363,12095
2023/08/09 04:00:00+00,Haverhill,5538,12096
2023/08/09 04:00:00+00,Kingston,5947.5,12097
2023/08/09 04:00:00+00,Needham,6053,12098
2023/08/10 04:00:00+00,Lowell,6593.5,12099
2023/08/09 04:00:00+00,Fitchburg,6272.5,12100
2023/08/02 04:00:00+00,Providence/Stoughton,19219.5,12101
2023/08/10 04:00:00+00,Haverhill,5449.5,12102
2023/07/16 04:00:00+00,Lowell,1586,12103
2023/07/20 04:00:00+00,Kingston,5421,12104
2023/08/09 04:00:00+00,Greenbush,4393,12105
2023/07/24 04:00:00+00,Fitchburg,6192.5,12106
2023/07/12 04:00:00+00,Franklin/Foxboro,8387,12107
2023/08/02 04:00:00+00,Newburyport/Rockport,12077,12108
2023/08/10 04:00:00+00,Kingston,5980,12109
2023/07/16 04:00:00+00,Haverhill,1118,12110
2023/07/20 04:00:00+00,Needham,5875,12111
2023/08/09 04:00:00+00,Fairmount,2726,12112
2023/07/24 04:00:00+00,Greenbush,5265.5,12113
2023/07/12 04:00:00+00,Middleborough/Lakeville,6526,12114
2023/08/02 04:00:00+00,Framingham/Worcester,12924,12115
2023/08/10 04:00:00+00,Needham,5899,12116
2023/07/16 04:00:00+00,Kingston,457,12117
2023/07/20 04:00:00+00,Fitchburg,6310.5,12118
2023/08/10 04:00:00+00,Providence/Stoughton,19434.5,12119
2023/07/24 04:00:00+00,Fairmount,2578.5,12120
2023/07/12 04:00:00+00,Lowell,6842,12121
2023/08/02 04:00:00+00,Franklin/Foxboro,8264,12122
2023/08/10 04:00:00+00,Fitchburg,6128,12123
2023/07/16 04:00:00+00,Needham,652,12124
2023/07/20 04:00:00+00,Greenbush,5360.5,12125
2023/08/10 04:00:00+00,Newburyport/Rockport,11799,12126
2023/07/25 04:00:00+00,Providence/Stoughton,18074.5,12127
2023/07/12 04:00:00+00,Haverhill,7124,12128
2023/08/02 04:00:00+00,Middleborough/Lakeville,7225,12129
2023/08/10 04:00:00+00,Greenbush,4451,12130
2023/07/16 04:00:00+00,Fitchburg,1778,12131
2023/07/20 04:00:00+00,Fairmount,2527,12132
2023/08/10 04:00:00+00,Framingham/Worcester,13019,12133
2023/07/25 04:00:00+00,Newburyport/Rockport,11985,12134
2023/07/12 04:00:00+00,Kingston,5760,12135
2023/08/02 04:00:00+00,Lowell,6447.5,12136
2023/08/10 04:00:00+00,Fairmount,2679.5,12137
2023/07/16 04:00:00+00,Greenbush,758,12138
2023/07/21 04:00:00+00,Providence/Stoughton,18176,12139
2023/08/10 04:00:00+00,Franklin/Foxboro,8818,12140
2023/07/25 04:00:00+00,Framingham/Worcester,11082,12141
2023/07/12 04:00:00+00,Needham,5353,12142
2023/08/02 04:00:00+00,Haverhill,6288,12143
2023/08/02 04:00:00+00,Kingston,5704,12144
2023/08/02 04:00:00+00,Needham,4561.5,12145
2023/08/02 04:00:00+00,Fitchburg,6044,12146
2023/08/02 04:00:00+00,Greenbush,4912.5,12147
2023/08/02 04:00:00+00,Fairmount,2454.5,12148
2023/08/03 04:00:00+00,Providence/Stoughton,18749.5,12149
2023/08/03 04:00:00+00,Newburyport/Rockport,11700.5,12150
2023/08/03 04:00:00+00,Framingham/Worcester,11694,12151
2023/08/03 04:00:00+00,Franklin/Foxboro,7978,12152
2023/08/03 04:00:00+00,Middleborough/Lakeville,6975,12153
2023/08/03 04:00:00+00,Lowell,7368,12154
2023/08/03 04:00:00+00,Haverhill,5685.5,12155
2023/08/03 04:00:00+00,Kingston,6018.5,12156
2023/08/03 04:00:00+00,Needham,5105.5,12157
2023/08/03 04:00:00+00,Fitchburg,6156.5,12158
2023/08/03 04:00:00+00,Greenbush,4615,12159
2023/08/03 04:00:00+00,Fairmount,2219,12160
2023/08/04 04:00:00+00,Providence/Stoughton,15976.5,12161
2023/08/04 04:00:00+00,Newburyport/Rockport,11860.5,12162
2023/08/04 04:00:00+00,Framingham/Worcester,11605.5,12163
2023/08/04 04:00:00+00,Franklin/Foxboro,6333.5,12164
2023/08/04 04:00:00+00,Middleborough/Lakeville,6808,12165
2023/08/04 04:00:00+00,Lowell,6941,12166
2023/08/04 04:00:00+00,Haverhill,5504,12167
2023/08/04 04:00:00+00,Kingston,5393.5,12168
2023/08/04 04:00:00+00,Needham,4543,12169
2023/08/04 04:00:00+00,Fitchburg,5477.5,12170
2023/08/04 04:00:00+00,Greenbush,2818,12171
2023/08/04 04:00:00+00,Fairmount,2857.5,12172
2023/08/05 04:00:00+00,Providence/Stoughton,5526,12173
2023/08/05 04:00:00+00,Newburyport/Rockport,9346,12174
2023/08/05 04:00:00+00,Framingham/Worcester,5641,12175
2023/08/05 04:00:00+00,Franklin/Foxboro,1740,12176
2023/08/05 04:00:00+00,Middleborough/Lakeville,2024,12177
2023/08/05 04:00:00+00,Lowell,3200,12178
2023/08/05 04:00:00+00,Haverhill,2531,12179
2023/08/05 04:00:00+00,Kingston,616,12180
2023/08/05 04:00:00+00,Needham,825,12181
2023/08/05 04:00:00+00,Fitchburg,2756,12182
2023/08/05 04:00:00+00,Greenbush,300,12183
2023/08/05 04:00:00+00,Fairmount,585,12184
2023/08/06 04:00:00+00,Providence/Stoughton,5335,12185
2023/08/06 04:00:00+00,Newburyport/Rockport,8231,12186
2023/07/12 04:00:00+00,Fitchburg,5618,12187
2023/07/12 04:00:00+00,Greenbush,4824,12188
2023/07/12 04:00:00+00,Fairmount,2903,12189
2023/07/13 04:00:00+00,Providence/Stoughton,19132,12190
2023/07/13 04:00:00+00,Newburyport/Rockport,11390,12191
2023/07/13 04:00:00+00,Framingham/Worcester,11078,12192
2023/07/13 04:00:00+00,Franklin/Foxboro,8268,12193
2023/07/13 04:00:00+00,Middleborough/Lakeville,6812,12194
2023/07/13 04:00:00+00,Lowell,6894,12195
2023/07/13 04:00:00+00,Haverhill,7056,12196
2023/07/13 04:00:00+00,Kingston,5971,12197
2023/07/13 04:00:00+00,Needham,5577,12198
2023/07/13 04:00:00+00,Fitchburg,5653,12199
2023/07/13 04:00:00+00,Greenbush,5039,12200
2023/07/13 04:00:00+00,Fairmount,2475,12201
2023/07/14 04:00:00+00,Providence/Stoughton,16812,12202
2023/07/14 04:00:00+00,Newburyport/Rockport,10984,12203
2023/07/14 04:00:00+00,Framingham/Worcester,11020,12204
2023/07/14 04:00:00+00,Franklin/Foxboro,6865,12205
2023/07/14 04:00:00+00,Middleborough/Lakeville,6084,12206
2023/07/14 04:00:00+00,Lowell,6311,12207
2023/07/14 04:00:00+00,Haverhill,6230,12208
2023/07/14 04:00:00+00,Kingston,4377,12209
2023/07/14 04:00:00+00,Needham,5228,12210
2023/07/14 04:00:00+00,Fitchburg,4867,12211
2023/07/14 04:00:00+00,Greenbush,5022,12212
2023/07/14 04:00:00+00,Fairmount,2763,12213
2023/08/11 04:00:00+00,Providence/Stoughton,16268.5,12214
2023/07/15 04:00:00+00,Providence/Stoughton,5490.5,12215
2023/07/21 04:00:00+00,Newburyport/Rockport,11227,12216
2023/07/25 04:00:00+00,Franklin/Foxboro,8240.5,12217
2023/08/11 04:00:00+00,Newburyport/Rockport,11711.5,12218
2023/07/15 04:00:00+00,Newburyport/Rockport,8606,12219
2023/07/21 04:00:00+00,Framingham/Worcester,12212,12220
2023/07/25 04:00:00+00,Middleborough/Lakeville,6913.5,12221
2023/07/16 04:00:00+00,Fairmount,628,12222
2023/08/11 04:00:00+00,Framingham/Worcester,12502.5,12223
2023/07/15 04:00:00+00,Framingham/Worcester,3802,12224
2023/07/21 04:00:00+00,Franklin/Foxboro,7420,12225
2023/07/25 04:00:00+00,Lowell,7161,12226
2023/07/17 04:00:00+00,Providence/Stoughton,18241.5,12227
2023/08/11 04:00:00+00,Franklin/Foxboro,7357.5,12228
2023/07/15 04:00:00+00,Franklin/Foxboro,2007,12229
2023/07/21 04:00:00+00,Middleborough/Lakeville,6266,12230
2023/07/25 04:00:00+00,Haverhill,6158.5,12231
2023/07/17 04:00:00+00,Newburyport/Rockport,10738.5,12232
2023/08/11 04:00:00+00,Middleborough/Lakeville,6682,12233
2023/07/15 04:00:00+00,Middleborough/Lakeville,2196,12234
2023/07/21 04:00:00+00,Lowell,6588,12235
2023/07/25 04:00:00+00,Kingston,4360,12236
2023/07/17 04:00:00+00,Framingham/Worcester,12436.5,12237
2023/08/11 04:00:00+00,Lowell,6484,12238
2023/07/15 04:00:00+00,Lowell,2760.5,12239
2023/07/21 04:00:00+00,Haverhill,5949,12240
2023/07/25 04:00:00+00,Needham,4964,12241
2023/07/17 04:00:00+00,Franklin/Foxboro,8124.5,12242
2023/08/11 04:00:00+00,Haverhill,5247,12243
2023/07/15 04:00:00+00,Haverhill,2406,12244
2023/07/21 04:00:00+00,Kingston,4280,12245
2023/07/21 04:00:00+00,Needham,4561,12246
2023/07/21 04:00:00+00,Fitchburg,6452.5,12247
2023/07/21 04:00:00+00,Greenbush,4823,12248
